CLNDR_DT,Revenue,CLNDR_DT_MONTHSEQ,Auth_Date,Auth_Date_MonthSeq,Category,project
30-06-2021,15494.53,150,31-12-2020,144,Area2,Project13298
31-07-2021,15467.23,151,31-12-2020,144,Area2,Project13298
31-08-2021,15532.06,152,31-12-2020,144,Area2,Project13298
30-09-2021,15492.82,153,31-12-2020,144,Area2,Project13298
31-10-2021,15091.94,154,31-12-2020,144,Area2,Project13298
30-11-2021,14952.06,155,31-12-2020,144,Area2,Project13298
31-01-2021,605.1240309,145,31-01-2021,145,Area3,Project7030
31-03-2021,0,147,31-01-2021,145,Area3,Project7030
30-04-2021,951.0371371,148,31-01-2021,145,Area3,Project7030
31-05-2021,2004.121255,149,31-01-2021,145,Area3,Project7030
30-06-2021,208.7277629,150,31-01-2021,145,Area3,Project7030
28-02-2021,1505.91,146,28-02-2021,146,Area2,Project5128
31-03-2021,204.3663986,147,28-02-2021,146,Area2,Project5128
30-04-2021,1976.882708,148,28-02-2021,146,Area2,Project5128
31-05-2021,1639.279536,149,28-02-2021,146,Area2,Project5128
30-06-2021,10262.66136,150,28-02-2021,146,Area2,Project5128
31-07-2021,1732.441606,151,28-02-2021,146,Area2,Project5128
31-08-2021,1351.968,152,28-02-2021,146,Area2,Project5128
31-01-2022,0,157,28-02-2021,146,Area2,Project5128
30-11-2020,0,143,30-11-2020,143,Area1,Project12334
31-12-2020,0,144,30-11-2020,143,Area1,Project12334
31-01-2021,1253.180968,145,30-11-2020,143,Area1,Project12334
28-02-2021,29692.11643,146,30-11-2020,143,Area1,Project12334
31-03-2021,49906.28125,147,30-11-2020,143,Area1,Project12334
30-04-2021,39227.72324,148,30-11-2020,143,Area1,Project12334
31-05-2021,44055.35757,149,30-11-2020,143,Area1,Project12334
30-06-2021,33245.5478,150,30-11-2020,143,Area1,Project12334
31-07-2021,29342.95697,151,30-11-2020,143,Area1,Project12334
31-08-2021,40088.83273,152,30-11-2020,143,Area1,Project12334
30-09-2021,81755.33071,153,30-11-2020,143,Area1,Project12334
31-10-2021,97608.14715,154,30-11-2020,143,Area1,Project12334
30-11-2020,0,143,30-11-2020,143,Area2,Project4691
31-12-2020,88429.48107,144,30-11-2020,143,Area2,Project4691
31-01-2021,127876.3886,145,30-11-2020,143,Area2,Project4691
28-02-2021,177244.4721,146,30-11-2020,143,Area2,Project4691
31-03-2021,132758.5923,147,30-11-2020,143,Area2,Project4691
30-04-2021,75464.74362,148,30-11-2020,143,Area2,Project4691
31-05-2021,132936.5511,149,30-11-2020,143,Area2,Project4691
30-06-2021,179472.8664,150,30-11-2020,143,Area2,Project4691
31-07-2021,207605.9921,151,30-11-2020,143,Area2,Project4691
31-08-2021,133681.7234,152,30-11-2020,143,Area2,Project4691
30-09-2021,240097.1125,153,30-11-2020,143,Area2,Project4691
31-10-2021,189527.7829,154,30-11-2020,143,Area2,Project4691
31-03-2021,7279.544129,147,31-03-2021,147,Area5,Project4931
30-04-2021,8240.555905,148,31-03-2021,147,Area5,Project4931
31-05-2021,2239.695052,149,31-03-2021,147,Area5,Project4931
30-06-2021,2927.192784,150,31-03-2021,147,Area5,Project4931
31-07-2021,196.1565641,151,31-03-2021,147,Area5,Project4931
31-12-2020,0,144,31-12-2020,144,Area2,Project4855
31-01-2021,0,145,31-12-2020,144,Area2,Project4855
28-02-2021,23930.84518,146,31-12-2020,144,Area2,Project4855
31-03-2021,95454.78341,147,31-12-2020,144,Area2,Project4855
30-04-2021,164899.9607,148,31-12-2020,144,Area2,Project4855
31-05-2021,110301.9261,149,31-12-2020,144,Area2,Project4855
30-06-2021,102825.9755,150,31-12-2020,144,Area2,Project4855
31-07-2021,96202.15645,151,31-12-2020,144,Area2,Project4855
31-08-2021,96841.84414,152,31-12-2020,144,Area2,Project4855
30-09-2021,101127.1851,153,31-12-2020,144,Area2,Project4855
31-10-2021,145563.8768,154,31-12-2020,144,Area2,Project4855
30-11-2021,161331.0368,155,31-12-2020,144,Area2,Project4855
30-11-2020,0,143,30-11-2020,143,Area2,Project6832
31-12-2020,0,144,30-11-2020,143,Area2,Project6832
31-01-2021,124244.9324,145,30-11-2020,143,Area2,Project6832
28-02-2021,120057.8076,146,30-11-2020,143,Area2,Project6832
31-03-2021,161371.9342,147,30-11-2020,143,Area2,Project6832
30-04-2021,109578.864,148,30-11-2020,143,Area2,Project6832
31-05-2021,118834.3422,149,30-11-2020,143,Area2,Project6832
30-06-2021,131996.8312,150,30-11-2020,143,Area2,Project6832
31-07-2021,124228.918,151,30-11-2020,143,Area2,Project6832
31-08-2021,191434.2373,152,30-11-2020,143,Area2,Project6832
30-09-2021,170541.0443,153,30-11-2020,143,Area2,Project6832
31-10-2021,202278.1913,154,30-11-2020,143,Area2,Project6832
31-01-2021,0,145,31-01-2021,145,Area2,Project4934
28-02-2021,0,146,31-01-2021,145,Area2,Project4934
31-03-2021,47121.28174,147,31-01-2021,145,Area2,Project4934
30-04-2021,91122.82584,148,31-01-2021,145,Area2,Project4934
31-05-2021,136824.2005,149,31-01-2021,145,Area2,Project4934
30-06-2021,227581.8408,150,31-01-2021,145,Area2,Project4934
31-07-2021,153643.5106,151,31-01-2021,145,Area2,Project4934
31-08-2021,152269.1006,152,31-01-2021,145,Area2,Project4934
30-09-2021,280956.817,153,31-01-2021,145,Area2,Project4934
31-10-2021,257608.8472,154,31-01-2021,145,Area2,Project4934
30-11-2021,180462.1508,155,31-01-2021,145,Area2,Project4934
31-12-2021,98775.66468,156,31-01-2021,145,Area2,Project4934
28-02-2021,25180.71,146,28-02-2021,146,Area2,Project4933
31-03-2021,21082.84883,147,28-02-2021,146,Area2,Project4933
30-04-2021,11534.06683,148,28-02-2021,146,Area2,Project4933
31-05-2021,3575.906207,149,28-02-2021,146,Area2,Project4933
30-06-2021,3087.517828,150,28-02-2021,146,Area2,Project4933
31-07-2021,6766.33186,151,28-02-2021,146,Area2,Project4933
31-08-2021,426.1791678,152,28-02-2021,146,Area2,Project4933
30-09-2021,73.53821366,153,28-02-2021,146,Area2,Project4933
31-10-2021,155.8059973,154,28-02-2021,146,Area2,Project4933
30-11-2021,1489.048776,155,28-02-2021,146,Area2,Project4933
31-12-2021,103.5831433,156,28-02-2021,146,Area2,Project4933
31-01-2022,0,157,28-02-2021,146,Area2,Project4933
30-06-2021,6259.747034,150,30-06-2021,150,Area2,Project4932
31-07-2021,9016.44239,151,30-06-2021,150,Area2,Project4932
31-08-2021,7097.889173,152,30-06-2021,150,Area2,Project4932
30-09-2021,7127.762378,153,30-06-2021,150,Area2,Project4932
31-10-2021,6727.042006,154,30-06-2021,150,Area2,Project4932
30-11-2021,9776.570735,155,30-06-2021,150,Area2,Project4932
31-12-2021,1098.76126,156,30-06-2021,150,Area2,Project4932
31-01-2022,1825.008141,157,30-06-2021,150,Area2,Project4932
28-02-2022,1015.730908,158,30-06-2021,150,Area2,Project4932
31-03-2022,338.6606833,159,30-06-2021,150,Area2,Project4932
30-04-2022,88.46273292,160,30-06-2021,150,Area2,Project4932
31-05-2022,1098.486973,161,30-06-2021,150,Area2,Project4932
30-11-2020,0,143,30-11-2020,143,Area1,Project2559
31-12-2020,90425.64827,144,30-11-2020,143,Area1,Project2559
31-01-2021,0,145,31-01-2021,145,Area3,Project13702
28-02-2021,806,146,31-01-2021,145,Area3,Project13702
31-03-2021,4069.152,147,31-01-2021,145,Area3,Project13702
30-04-2021,12826.15234,148,31-01-2021,145,Area3,Project13702
31-05-2021,28701.57195,149,31-01-2021,145,Area3,Project13702
30-06-2021,67369.34897,150,31-01-2021,145,Area3,Project13702
31-07-2021,36109.65876,151,31-01-2021,145,Area3,Project13702
31-08-2021,45074.18024,152,31-01-2021,145,Area3,Project13702
30-09-2021,23922.62495,153,31-01-2021,145,Area3,Project13702
31-10-2021,32636.1669,154,31-01-2021,145,Area3,Project13702
30-11-2021,42330.14785,155,31-01-2021,145,Area3,Project13702
31-12-2021,79441.09417,156,31-01-2021,145,Area3,Project13702
31-10-2021,42355.11,154,31-10-2021,154,Area5,Project13567
30-11-2021,60399.48433,155,31-10-2021,154,Area5,Project13567
31-12-2021,43395.71562,156,31-10-2021,154,Area5,Project13567
31-01-2022,63712.42472,157,31-10-2021,154,Area5,Project13567
28-02-2022,298112.2645,158,31-10-2021,154,Area5,Project13567
31-03-2022,68193.2717,159,31-10-2021,154,Area5,Project13567
30-04-2022,55306.02088,160,31-10-2021,154,Area5,Project13567
31-05-2022,60396.56856,161,31-10-2021,154,Area5,Project13567
30-06-2022,81571.28935,162,31-10-2021,154,Area5,Project13567
31-07-2022,61901.14695,163,31-10-2021,154,Area5,Project13567
31-08-2022,76302.28304,164,31-10-2021,154,Area5,Project13567
30-09-2022,101567.2899,165,31-10-2021,154,Area5,Project13567
30-09-2021,-0.00197423,153,30-09-2021,153,Area1,Project121
30-06-2022,3.70E-04,162,30-09-2021,153,Area1,Project121
31-07-2022,0,163,30-09-2021,153,Area1,Project121
31-01-2021,3824.045025,145,31-01-2021,145,Area1,Project11353
28-02-2021,2990.123676,146,31-01-2021,145,Area1,Project11353
31-03-2021,4139.495649,147,31-01-2021,145,Area1,Project11353
30-04-2021,4110.627655,148,31-01-2021,145,Area1,Project11353
31-05-2021,567.1319225,149,31-01-2021,145,Area1,Project11353
30-06-2021,1887.296711,150,31-01-2021,145,Area1,Project11353
31-07-2021,3395.87056,151,31-01-2021,145,Area1,Project11353
31-08-2021,456.5866203,152,31-01-2021,145,Area1,Project11353
30-09-2021,-457.016718,153,31-01-2021,145,Area1,Project11353
30-11-2021,0,155,31-01-2021,145,Area1,Project11353
30-11-2020,0,143,30-11-2020,143,Area5,Project4893
31-12-2020,167512.6892,144,30-11-2020,143,Area5,Project4893
31-01-2021,412708.2752,145,30-11-2020,143,Area5,Project4893
28-02-2021,565027.1619,146,30-11-2020,143,Area5,Project4893
31-03-2021,1003290.1,147,30-11-2020,143,Area5,Project4893
30-04-2021,928796.0518,148,30-11-2020,143,Area5,Project4893
31-05-2021,714039.5839,149,30-11-2020,143,Area5,Project4893
30-06-2021,730019.4568,150,30-11-2020,143,Area5,Project4893
31-07-2021,928022.7423,151,30-11-2020,143,Area5,Project4893
31-08-2021,1261205.915,152,30-11-2020,143,Area5,Project4893
30-09-2021,1359255.657,153,30-11-2020,143,Area5,Project4893
31-10-2021,917147.2548,154,30-11-2020,143,Area5,Project4893
31-08-2021,0,152,31-08-2021,152,Area5,Project4894
30-09-2021,0,153,31-08-2021,152,Area5,Project4894
31-10-2021,0,154,31-08-2021,152,Area5,Project4894
30-11-2021,0,155,31-08-2021,152,Area5,Project4894
31-12-2021,0,156,31-08-2021,152,Area5,Project4894
31-01-2022,1201.66,157,31-08-2021,152,Area5,Project4894
28-02-2022,87.29681441,158,31-08-2021,152,Area5,Project4894
31-03-2022,10339.06148,159,31-08-2021,152,Area5,Project4894
30-04-2022,-548.4433661,160,31-08-2021,152,Area5,Project4894
31-05-2022,744.7735594,161,31-08-2021,152,Area5,Project4894
30-06-2022,772.7034704,162,31-08-2021,152,Area5,Project4894
31-07-2022,0,163,31-08-2021,152,Area5,Project4894
31-12-2020,0,144,31-12-2020,144,Area6,Project5574
31-01-2021,0,145,31-12-2020,144,Area6,Project5574
28-02-2021,4335.682316,146,31-12-2020,144,Area6,Project5574
31-03-2021,34401.13634,147,31-12-2020,144,Area6,Project5574
30-04-2021,43196.89157,148,31-12-2020,144,Area6,Project5574
31-05-2021,37820.79096,149,31-12-2020,144,Area6,Project5574
30-06-2021,35999.3496,150,31-12-2020,144,Area6,Project5574
31-07-2021,34783.64481,151,31-12-2020,144,Area6,Project5574
31-08-2021,20153.52913,152,31-12-2020,144,Area6,Project5574
30-09-2021,27768.48785,153,31-12-2020,144,Area6,Project5574
31-10-2021,18514.51864,154,31-12-2020,144,Area6,Project5574
30-11-2021,17907.7594,155,31-12-2020,144,Area6,Project5574
31-12-2020,0,144,31-12-2020,144,Area1,Project2587
30-11-2020,0,143,30-11-2020,143,Area3,Project14456
31-12-2020,0,144,30-11-2020,143,Area3,Project14456
31-01-2021,0,145,30-11-2020,143,Area3,Project14456
28-02-2021,0,146,30-11-2020,143,Area3,Project14456
31-03-2021,209.43,147,30-11-2020,143,Area3,Project14456
30-04-2021,-59.83949458,148,30-11-2020,143,Area3,Project14456
31-05-2021,0,149,30-11-2020,143,Area3,Project14456
30-06-2021,0,150,30-11-2020,143,Area3,Project14456
31-07-2021,0,151,30-11-2020,143,Area3,Project14456
31-08-2021,0,152,30-11-2020,143,Area3,Project14456
30-09-2021,0,153,30-11-2020,143,Area3,Project14456
31-10-2021,0,154,30-11-2020,143,Area3,Project14456
30-11-2020,0,143,30-11-2020,143,Area3,Project14034
31-12-2020,0,144,30-11-2020,143,Area3,Project14034
31-01-2021,0,145,30-11-2020,143,Area3,Project14034
28-02-2021,0,146,30-11-2020,143,Area3,Project14034
31-03-2021,0,147,30-11-2020,143,Area3,Project14034
30-04-2021,0,148,30-11-2020,143,Area3,Project14034
31-05-2021,1450.847008,149,30-11-2020,143,Area3,Project14034
30-06-2021,7880.900184,150,30-11-2020,143,Area3,Project14034
31-07-2021,566.1164455,151,30-11-2020,143,Area3,Project14034
31-08-2021,-10263.1296,152,30-11-2020,143,Area3,Project14034
30-09-2021,415.105587,153,30-11-2020,143,Area3,Project14034
31-10-2021,-86.76518285,154,30-11-2020,143,Area3,Project14034
30-11-2020,0,143,30-11-2020,143,Area3,Project14205
31-12-2020,0,144,30-11-2020,143,Area3,Project14205
31-01-2021,0,145,30-11-2020,143,Area3,Project14205
28-02-2021,0,146,30-11-2020,143,Area3,Project14205
31-03-2021,100.5291153,147,30-11-2020,143,Area3,Project14205
30-04-2021,4457.24279,148,30-11-2020,143,Area3,Project14205
31-05-2021,8592.120549,149,30-11-2020,143,Area3,Project14205
30-06-2021,3692.294024,150,30-11-2020,143,Area3,Project14205
31-07-2021,10197.91697,151,30-11-2020,143,Area3,Project14205
31-08-2021,-878.1296753,152,30-11-2020,143,Area3,Project14205
30-09-2021,2836.052325,153,30-11-2020,143,Area3,Project14205
31-10-2021,1534.898156,154,30-11-2020,143,Area3,Project14205
30-11-2020,0,143,30-11-2020,143,Area3,Project14271
31-12-2020,0,144,30-11-2020,143,Area3,Project14271
31-01-2021,0,145,30-11-2020,143,Area3,Project14271
28-02-2021,0,146,30-11-2020,143,Area3,Project14271
31-03-2021,0,147,30-11-2020,143,Area3,Project14271
30-04-2021,0,148,30-11-2020,143,Area3,Project14271
31-05-2021,0,149,30-11-2020,143,Area3,Project14271
30-06-2021,0,150,30-11-2020,143,Area3,Project14271
31-07-2021,0,151,30-11-2020,143,Area3,Project14271
31-08-2021,0,152,30-11-2020,143,Area3,Project14271
30-09-2021,0,153,30-11-2020,143,Area3,Project14271
31-10-2021,0,154,30-11-2020,143,Area3,Project14271
30-11-2020,0,143,30-11-2020,143,Area3,Project14259
31-12-2020,0,144,30-11-2020,143,Area3,Project14259
31-01-2021,0,145,30-11-2020,143,Area3,Project14259
28-02-2021,0,146,30-11-2020,143,Area3,Project14259
31-03-2021,0,147,30-11-2020,143,Area3,Project14259
30-04-2021,0,148,30-11-2020,143,Area3,Project14259
31-05-2021,0,149,30-11-2020,143,Area3,Project14259
30-06-2021,1183.756372,150,30-11-2020,143,Area3,Project14259
31-07-2021,-88.82118584,151,30-11-2020,143,Area3,Project14259
31-08-2021,-808.2672993,152,30-11-2020,143,Area3,Project14259
30-09-2021,1039.043521,153,30-11-2020,143,Area3,Project14259
31-10-2021,-152.126967,154,30-11-2020,143,Area3,Project14259
30-11-2020,0,143,30-11-2020,143,Area3,Project14311
31-12-2020,0,144,30-11-2020,143,Area3,Project14311
31-01-2021,0,145,30-11-2020,143,Area3,Project14311
28-02-2021,0,146,30-11-2020,143,Area3,Project14311
31-03-2021,0,147,30-11-2020,143,Area3,Project14311
30-04-2021,1674.362825,148,30-11-2020,143,Area3,Project14311
31-05-2021,551.1418968,149,30-11-2020,143,Area3,Project14311
30-06-2021,383.0107378,150,30-11-2020,143,Area3,Project14311
31-07-2021,-190.762684,151,30-11-2020,143,Area3,Project14311
31-08-2021,0.007981767,152,30-11-2020,143,Area3,Project14311
30-09-2021,-0.301185439,153,30-11-2020,143,Area3,Project14311
31-10-2021,-1.7763699,154,30-11-2020,143,Area3,Project14311
30-11-2020,0,143,30-11-2020,143,Area3,Project14053
31-12-2020,0,144,30-11-2020,143,Area3,Project14053
31-01-2021,0,145,30-11-2020,143,Area3,Project14053
28-02-2021,0,146,30-11-2020,143,Area3,Project14053
31-03-2021,0,147,30-11-2020,143,Area3,Project14053
30-04-2021,0,148,30-11-2020,143,Area3,Project14053
31-05-2021,0,149,30-11-2020,143,Area3,Project14053
30-06-2021,0,150,30-11-2020,143,Area3,Project14053
31-07-2021,0,151,30-11-2020,143,Area3,Project14053
31-08-2021,0,152,30-11-2020,143,Area3,Project14053
30-09-2021,7420.067226,153,30-11-2020,143,Area3,Project14053
31-10-2021,710.6519222,154,30-11-2020,143,Area3,Project14053
31-12-2020,0,144,31-12-2020,144,Area3,Project14040
31-01-2021,61959.12476,145,31-12-2020,144,Area3,Project14040
28-02-2021,35658.58374,146,31-12-2020,144,Area3,Project14040
31-03-2021,37277.95225,147,31-12-2020,144,Area3,Project14040
30-04-2021,-9916.787478,148,31-12-2020,144,Area3,Project14040
31-05-2021,-33724.35536,149,31-12-2020,144,Area3,Project14040
30-06-2021,-657.0537955,150,31-12-2020,144,Area3,Project14040
31-07-2021,488.2587508,151,31-12-2020,144,Area3,Project14040
31-08-2021,0,152,31-12-2020,144,Area3,Project14040
30-09-2021,-485.3292451,153,31-12-2020,144,Area3,Project14040
31-10-2021,0,154,31-12-2020,144,Area3,Project14040
30-11-2021,0,155,31-12-2020,144,Area3,Project14040
31-12-2020,0,144,31-12-2020,144,Area3,Project14286
31-01-2021,0,145,31-12-2020,144,Area3,Project14286
28-02-2021,0,146,31-12-2020,144,Area3,Project14286
31-03-2021,69286.34,147,31-12-2020,144,Area3,Project14286
30-04-2021,233167.0779,148,31-12-2020,144,Area3,Project14286
31-05-2021,273162.6216,149,31-12-2020,144,Area3,Project14286
30-06-2021,159695.2022,150,31-12-2020,144,Area3,Project14286
31-07-2021,67640.80935,151,31-12-2020,144,Area3,Project14286
31-08-2021,68669.46316,152,31-12-2020,144,Area3,Project14286
30-09-2021,109238.981,153,31-12-2020,144,Area3,Project14286
31-10-2021,84312.09777,154,31-12-2020,144,Area3,Project14286
30-11-2021,66835.12713,155,31-12-2020,144,Area3,Project14286
31-12-2020,0,144,31-12-2020,144,Area1,Project13717
31-01-2021,0,145,31-12-2020,144,Area1,Project13717
28-02-2021,0,146,31-12-2020,144,Area1,Project13717
31-03-2021,237134.4439,147,31-12-2020,144,Area1,Project13717
30-04-2021,257584.5178,148,31-12-2020,144,Area1,Project13717
31-05-2021,219483.7833,149,31-12-2020,144,Area1,Project13717
30-06-2021,212703.3303,150,31-12-2020,144,Area1,Project13717
31-07-2021,192808.7459,151,31-12-2020,144,Area1,Project13717
31-08-2021,190790.4942,152,31-12-2020,144,Area1,Project13717
30-09-2021,256814.9674,153,31-12-2020,144,Area1,Project13717
31-10-2021,237032.9865,154,31-12-2020,144,Area1,Project13717
30-11-2021,257989.3352,155,31-12-2020,144,Area1,Project13717
30-11-2020,0,143,30-11-2020,143,Area1,Project13715
31-12-2020,0,144,30-11-2020,143,Area1,Project13715
31-01-2021,4180.703191,145,30-11-2020,143,Area1,Project13715
28-02-2021,48689.13927,146,30-11-2020,143,Area1,Project13715
31-03-2021,3384.391617,147,30-11-2020,143,Area1,Project13715
30-04-2021,-8583.852488,148,30-11-2020,143,Area1,Project13715
31-05-2021,11847.24815,149,30-11-2020,143,Area1,Project13715
30-06-2021,8243.728253,150,30-11-2020,143,Area1,Project13715
31-07-2021,7781.022879,151,30-11-2020,143,Area1,Project13715
31-08-2021,16258.07916,152,30-11-2020,143,Area1,Project13715
30-09-2021,1413.949821,153,30-11-2020,143,Area1,Project13715
31-10-2021,4117.586434,154,30-11-2020,143,Area1,Project13715
30-04-2021,3773,148,30-04-2021,148,Area1,Project13709
31-05-2021,614.3158197,149,30-04-2021,148,Area1,Project13709
30-06-2021,787.319564,150,30-04-2021,148,Area1,Project13709
31-07-2021,523.2961345,151,30-04-2021,148,Area1,Project13709
31-10-2021,729.1893979,154,30-04-2021,148,Area1,Project13709
30-11-2021,4466.486952,155,30-04-2021,148,Area1,Project13709
31-12-2021,455.9867279,156,30-04-2021,148,Area1,Project13709
31-01-2022,727.7442169,157,30-04-2021,148,Area1,Project13709
28-02-2022,3066.736161,158,30-04-2021,148,Area1,Project13709
31-03-2022,336.152733,159,30-04-2021,148,Area1,Project13709
30-04-2021,1029,148,30-04-2021,148,Area1,Project13699
31-05-2021,611.6475528,149,30-04-2021,148,Area1,Project13699
30-06-2021,173.5594385,150,30-04-2021,148,Area1,Project13699
31-07-2021,433.3830924,151,30-04-2021,148,Area1,Project13699
31-10-2021,932.3241244,154,30-04-2021,148,Area1,Project13699
30-11-2021,3989.760673,155,30-04-2021,148,Area1,Project13699
